EventId,EventTemplate,Occurrences
678,[instance ba<*>a<*>-<*>d-<*>b<*>-<*>b<*>-<*>acd<*>] <*>,13
679,[instance ba<*>a<*>-<*>d-<*>b<*>-<*>b<*>-<*>acd<*>] Took <*>.<*> seconds to <*>,4
680,[instance <*>e<*>bbdba-<*>e<*>-<*>e<*>a-aa<*>-<*>d<*>ef] <*>,13
681,[instance <*>e<*>bbdba-<*>e<*>-<*>e<*>a-aa<*>-<*>d<*>ef] Took <*>.<*> seconds to <*>,4
682,[instance a<*>bf<*>b-<*>f-<*>d<*>a-adb<*>-<*>cc<*>a<*>] <*>,13
683,[instance a<*>bf<*>b-<*>f-<*>d<*>a-adb<*>-<*>cc<*>a<*>] Took <*>.<*> seconds to <*>,4
684,[instance <*>ce-<*>-<*>c<*>-a<*>c<*>-d<*>d<*>c<*>eea] <*>,13
685,[instance <*>ce-<*>-<*>c<*>-a<*>c<*>-d<*>d<*>c<*>eea] Took <*>.<*> seconds to <*>,4
686,[instance ae<*>b<*>e<*>f-<*>a<*>-<*>-<*>b<*>-<*>cabc<*>cc<*>] <*>,13
687,[instance ae<*>b<*>e<*>f-<*>a<*>-<*>-<*>b<*>-<*>cabc<*>cc<*>] Took <*>.<*> seconds to <*>,4
688,[instance bb<*>af<*>c-c<*>-<*>-<*>-c<*>c<*>a<*>] <*>,13
689,[instance bb<*>af<*>c-c<*>-<*>-<*>-c<*>c<*>a<*>] Took <*>.<*> seconds to <*>,4
690,[instance c<*>b<*>-<*>ddd-<*>-be<*>-<*>f<*>cf<*>f<*>d<*>] <*>,13
691,[instance c<*>b<*>-<*>ddd-<*>-be<*>-<*>f<*>cf<*>f<*>d<*>] Took <*>.<*> seconds to <*>,4
692,[instance <*>c<*>cd<*>-b<*>ff-<*>a<*>-b<*>bf-eb<*>bd<*>aa<*>] <*>,13
693,[instance <*>c<*>cd<*>-b<*>ff-<*>a<*>-b<*>bf-eb<*>bd<*>aa<*>] Took <*>.<*> seconds to <*>,4
694,[instance c<*>c<*>ac<*>-<*>e<*>-<*>ccf-a<*>cf-e<*>c<*>b<*>] <*>,13
695,[instance c<*>c<*>ac<*>-<*>e<*>-<*>ccf-a<*>cf-e<*>c<*>b<*>] Took <*>.<*> seconds to <*>,4
696,[instance <*>cedd<*>-b<*>c-<*>db-b<*>-debbfbb<*>a<*>] <*>,13
697,[instance <*>cedd<*>-b<*>c-<*>db-b<*>-debbfbb<*>a<*>] Took <*>.<*> seconds to <*>,4
698,[instance <*>da<*>bf<*>-<*>ee<*>-<*>a<*>b-<*>-<*>] <*>,13
699,[instance <*>da<*>bf<*>-<*>ee<*>-<*>a<*>b-<*>-<*>] Took <*>.<*> seconds to <*>,4
700,[instance <*>decc<*>-<*>b-<*>-<*>c<*>-<*>a<*>f<*>] <*>,13
701,[instance <*>decc<*>-<*>b-<*>-<*>c<*>-<*>a<*>f<*>] Took <*>.<*> seconds to <*>,4
702,[instance <*>afded-<*>d<*>b-<*>f<*>-bab<*>-<*>e<*>ff<*>eac<*>] <*>,13
703,[instance <*>afded-<*>d<*>b-<*>f<*>-bab<*>-<*>e<*>ff<*>eac<*>] Took <*>.<*> seconds to <*>,4
704,[instance <*>e<*>f-<*>e<*>-<*>b<*>-<*>d<*>-<*>a<*>a<*>fcc<*>] <*>,13
705,[instance <*>e<*>f-<*>e<*>-<*>b<*>-<*>d<*>-<*>a<*>a<*>fcc<*>] Took <*>.<*> seconds to <*>,4
706,[instance bf<*>c<*>-e<*>-<*>b<*>-<*>e<*>f-b<*>afa<*>a<*>a<*>] <*>,13
707,[instance bf<*>c<*>-e<*>-<*>b<*>-<*>e<*>f-b<*>afa<*>a<*>a<*>] Took <*>.<*> seconds to <*>,4
708,[instance <*>cf<*>d<*>-f<*>-<*>b-a<*>ec-<*>da<*>d] <*>,13
709,[instance <*>cf<*>d<*>-f<*>-<*>b-a<*>ec-<*>da<*>d] Took <*>.<*> seconds to <*>,4
710,[instance b<*>d<*>-<*>bf-<*>e<*>-ac<*>-<*>fd<*>c<*>f] <*>,13
711,[instance b<*>d<*>-<*>bf-<*>e<*>-ac<*>-<*>fd<*>c<*>f] Took <*>.<*> seconds to <*>,4
712,[instance <*>f<*>d-d<*>c-<*>f<*>-<*>f<*>-<*>f<*>a<*>] <*>,13
713,[instance <*>f<*>d-d<*>c-<*>f<*>-<*>f<*>-<*>f<*>a<*>] Took <*>.<*> seconds to <*>,4
714,[instance <*>fc<*>cf-<*>dcf-<*>-<*>f<*>-<*>ce<*>c<*>b] <*>,13
715,[instance <*>fc<*>cf-<*>dcf-<*>-<*>f<*>-<*>ce<*>c<*>b] Took <*>.<*> seconds to <*>,4
716,[instance <*>c<*>-ba<*>-<*>b-a<*>a-<*>db<*>ceca] <*>,13
717,[instance <*>c<*>-ba<*>-<*>b-a<*>a-<*>db<*>ceca] Took <*>.<*> seconds to <*>,4
718,[instance <*>cc<*>-ec<*>-<*>fac-<*>f-<*>fdb<*>b<*>b<*>] <*>,13
719,[instance <*>cc<*>-ec<*>-<*>fac-<*>f-<*>fdb<*>b<*>b<*>] Took <*>.<*> seconds to <*>,4
720,[instance <*>a<*>ca<*>-<*>-<*>a<*>e-b<*>ee-<*>b<*>f<*>d<*>] <*>,13
721,[instance <*>a<*>ca<*>-<*>-<*>a<*>e-b<*>ee-<*>b<*>f<*>d<*>] Took <*>.<*> seconds to <*>,4
722,[instance ec<*>a-<*>be<*>-<*>-a<*>ec-<*>bc<*>bb] <*>,13
723,[instance ec<*>a-<*>be<*>-<*>-a<*>ec-<*>bc<*>bb] Took <*>.<*> seconds to <*>,4
724,[instance <*>f<*>-<*>ff-<*>df-ab<*>-e<*>a<*>b<*>] <*>,13
725,[instance <*>f<*>-<*>ff-<*>df-ab<*>-e<*>a<*>b<*>] Took <*>.<*> seconds to <*>,4
726,[instance <*>feeaa<*>f-b<*>-<*>be<*>-ba<*>c-eb<*>deac<*>c<*>] <*>,13
727,[instance <*>feeaa<*>f-b<*>-<*>be<*>-ba<*>c-eb<*>deac<*>c<*>] Took <*>.<*> seconds to <*>,4
728,[instance <*>-eb<*>-<*>a-a<*>-<*>d<*>dd] <*>,13
729,[instance <*>-eb<*>-<*>a-a<*>-<*>d<*>dd] Took <*>.<*> seconds to <*>,4
730,[instance a<*>c<*>ce<*>-<*>-<*>f<*>-<*>-<*>b<*>c<*>] <*>,13
731,[instance a<*>c<*>ce<*>-<*>-<*>f<*>-<*>-<*>b<*>c<*>] Took <*>.<*> seconds to <*>,4
732,[instance cd<*>e<*>d<*>-<*>-<*>e-<*>-<*>c<*>a<*>c<*>] <*>,13
733,[instance cd<*>e<*>d<*>-<*>-<*>e-<*>-<*>c<*>a<*>c<*>] Took <*>.<*> seconds to <*>,4
734,[instance <*>dc<*>b<*>-<*>da-<*>-ab<*>c-<*>cdde<*>bcae<*>] <*>,13
735,[instance <*>dc<*>b<*>-<*>da-<*>-ab<*>c-<*>cdde<*>bcae<*>] Took <*>.<*> seconds to <*>,4
736,[instance a<*>c<*>-<*>be-<*>f-ab<*>-<*>d<*>c<*>] <*>,13
737,[instance a<*>c<*>-<*>be-<*>f-ab<*>-<*>d<*>c<*>] Took <*>.<*> seconds to <*>,4
738,[instance fdeea<*>bd-<*>c<*>-<*>c<*>-bc<*>-<*>d<*>c] <*>,13
739,[instance fdeea<*>bd-<*>c<*>-<*>c<*>-bc<*>-<*>d<*>c] Took <*>.<*> seconds to <*>,4
740,[instance f<*>f<*>f<*>-d<*>-<*>e-<*>be-<*>b<*>c<*>adb<*>] <*>,13
741,[instance f<*>f<*>f<*>-d<*>-<*>e-<*>be-<*>b<*>c<*>adb<*>] Took <*>.<*> seconds to <*>,4
742,[instance <*>c<*>a<*>-d<*>f<*>-<*>a<*>-bc<*>-ca<*>a<*>b<*>] <*>,13
743,[instance <*>c<*>a<*>-d<*>f<*>-<*>a<*>-bc<*>-ca<*>a<*>b<*>] Took <*>.<*> seconds to <*>,4
744,[instance <*>e<*>a<*>-c<*>d<*>-<*>bf-<*>b<*>-f<*>a<*>fbfcd<*>a] <*>,13
745,[instance <*>e<*>a<*>-c<*>d<*>-<*>bf-<*>b<*>-f<*>a<*>fbfcd<*>a] Took <*>.<*> seconds to <*>,4
746,[instance <*>af<*>d-<*>-<*>d<*>-b<*>a<*>-<*>f<*>f<*>] <*>,13
747,[instance <*>af<*>d-<*>-<*>d<*>-b<*>a<*>-<*>f<*>f<*>] Took <*>.<*> seconds to <*>,4
748,[instance <*>ddf<*>fe-<*>bf<*>-<*>e<*>-<*>cb<*>-<*>e<*>c<*>d<*>] <*>,13
749,[instance <*>ddf<*>fe-<*>bf<*>-<*>e<*>-<*>cb<*>-<*>e<*>c<*>d<*>] Took <*>.<*> seconds to <*>,4
750,[instance b<*>e<*>-<*>fe-<*>c<*>-b<*>d<*>-<*>b<*>] <*>,13
751,[instance b<*>e<*>-<*>fe-<*>c<*>-b<*>d<*>-<*>b<*>] Took <*>.<*> seconds to <*>,4
752,[instance <*>aee<*>-e<*>b<*>-<*>-<*>c-<*>b] <*>,13
753,[instance <*>aee<*>-e<*>b<*>-<*>-<*>c-<*>b] Took <*>.<*> seconds to <*>,4
754,[instance <*>c<*>-e<*>-<*>a<*>d-bdc<*>-<*>ce<*>c<*>cf<*>] <*>,13
755,[instance <*>c<*>-e<*>-<*>a<*>d-bdc<*>-<*>ce<*>c<*>cf<*>] Took <*>.<*> seconds to <*>,4
756,[instance d<*>f<*>b-<*>f<*>-<*>e<*>-<*>-<*>abfe<*>eb<*>] <*>,13
757,[instance d<*>f<*>b-<*>f<*>-<*>e<*>-<*>-<*>abfe<*>eb<*>] Took <*>.<*> seconds to <*>,4
758,[instance <*>a<*>-b<*>-<*>e<*>f-bf<*>-b<*>fd<*>e<*>e<*>b<*>d] <*>,13
759,[instance <*>a<*>-b<*>-<*>e<*>f-bf<*>-b<*>fd<*>e<*>e<*>b<*>d] Took <*>.<*> seconds to <*>,4
760,[instance <*>b<*>a<*>eb-f<*>e-<*>e-a<*>ae-dc<*>c<*>c] <*>,13
761,[instance <*>b<*>a<*>eb-f<*>e-<*>e-a<*>ae-dc<*>c<*>c] Took <*>.<*> seconds to <*>,4
762,[instance <*>cf<*>f-df<*>-<*>ac-bc<*>c-be<*>cdfea<*>] <*>,13
763,[instance <*>cf<*>f-df<*>-<*>ac-bc<*>c-be<*>cdfea<*>] Took <*>.<*> seconds to <*>,4
764,[instance <*>cf<*>-<*>c<*>d-<*>b<*>-<*>f<*>-<*>f<*>e<*>e<*>] <*>,13
765,[instance <*>cf<*>-<*>c<*>d-<*>b<*>-<*>f<*>-<*>f<*>e<*>e<*>] Took <*>.<*> seconds to <*>,4
766,[instance <*>fae<*>d<*>-<*>-<*>ef-bf<*>-<*>da<*>da<*>e<*>] <*>,13
767,[instance <*>fae<*>d<*>-<*>-<*>ef-bf<*>-<*>da<*>da<*>e<*>] Took <*>.<*> seconds to <*>,4
768,[instance <*>ed<*>a<*>a-<*>fb-<*>-a<*>-<*>d<*>fa<*>e<*>f<*>c<*>] <*>,13
769,[instance <*>ed<*>a<*>a-<*>fb-<*>-a<*>-<*>d<*>fa<*>e<*>f<*>c<*>] Took <*>.<*> seconds to <*>,4
770,[instance d<*>eb<*>a<*>-a<*>e-<*>b<*>-<*>fe<*>-<*>e<*>d<*>bd<*>c<*>] <*>,13
771,[instance d<*>eb<*>a<*>-a<*>e-<*>b<*>-<*>fe<*>-<*>e<*>d<*>bd<*>c<*>] Took <*>.<*> seconds to <*>,4
772,[instance ea<*>c<*>b-b<*>-<*>-b<*>b<*>-<*>f<*>c<*>] <*>,13
773,[instance ea<*>c<*>b-b<*>-<*>-b<*>b<*>-<*>f<*>c<*>] Took <*>.<*> seconds to <*>,4
774,[instance <*>a<*>a<*>-<*>a-<*>c<*>-b<*>d<*>-de<*>b<*>a<*>e<*>] <*>,13
775,[instance <*>a<*>a<*>-<*>a-<*>c<*>-b<*>d<*>-de<*>b<*>a<*>e<*>] Took <*>.<*> seconds to <*>,4
776,[instance <*>e<*>a<*>-<*>d<*>-<*>d<*>-b<*>d<*>-<*>ea<*>ab<*>c<*>] <*>,13
777,[instance <*>e<*>a<*>-<*>d<*>-<*>d<*>-b<*>d<*>-<*>ea<*>ab<*>c<*>] Took <*>.<*> seconds to <*>,4
778,[instance <*>e<*>a<*>a<*>b-<*>e<*>d-<*>e<*>a-a<*>a-d<*>d<*>b<*>c<*>] <*>,13
779,[instance <*>e<*>a<*>a<*>b-<*>e<*>d-<*>e<*>a-a<*>a-d<*>d<*>b<*>c<*>] Took <*>.<*> seconds to <*>,4
780,[instance b<*>bbdc<*>c-<*>a<*>-<*>b<*>-a<*>-<*>df<*>d<*>f] <*>,13
781,[instance b<*>bbdc<*>c-<*>a<*>-<*>b<*>-a<*>-<*>df<*>d<*>f] Took <*>.<*> seconds to <*>,4
782,[instance a<*>d<*>-ca<*>e-<*>c<*>a-b<*>f<*>-<*>afff<*>c<*>dcb<*>] <*>,13
783,[instance a<*>d<*>-ca<*>e-<*>c<*>a-b<*>f<*>-<*>afff<*>c<*>dcb<*>] Took <*>.<*> seconds to <*>,4
784,[instance <*>a<*>fe-<*>-<*>ce<*>-b<*>d<*>-<*>a<*>bcba<*>a<*>] <*>,13
785,[instance <*>a<*>fe-<*>-<*>ce<*>-b<*>d<*>-<*>a<*>bcba<*>a<*>] Took <*>.<*> seconds to <*>,4
786,[instance a<*>e<*>-<*>bf-<*>c-<*>bda-<*>abeb<*>de<*>] <*>,13
787,[instance a<*>e<*>-<*>bf-<*>c-<*>bda-<*>abeb<*>de<*>] Took <*>.<*> seconds to <*>,4
788,[instance aad<*>ee<*>c-ed<*>-<*>-<*>-ce<*>cd<*>ba<*>] <*>,13
789,[instance aad<*>ee<*>c-ed<*>-<*>-<*>-ce<*>cd<*>ba<*>] Took <*>.<*> seconds to <*>,4
790,[instance <*>-eb<*>d-<*>-<*>-<*>b<*>d<*>d<*>] <*>,13
791,[instance <*>-eb<*>d-<*>-<*>-<*>b<*>d<*>d<*>] Took <*>.<*> seconds to <*>,4
792,[instance <*>c<*>e<*>-ae<*>a-<*>-b<*>a<*>-f<*>ef<*>e<*>cf<*>] <*>,13
793,[instance <*>c<*>e<*>-ae<*>a-<*>-b<*>a<*>-f<*>ef<*>e<*>cf<*>] Took <*>.<*> seconds to <*>,4
794,[instance ca<*>bb-<*>df-<*>f-b<*>c<*>-c<*>d<*>b<*>f<*>db] <*>,13
795,[instance ca<*>bb-<*>df-<*>f-b<*>c<*>-c<*>d<*>b<*>f<*>db] Took <*>.<*> seconds to <*>,4
796,[instance ed<*>cd-dec<*>-<*>d<*>-<*>cae-<*>eba<*>b<*>] <*>,13
797,[instance ed<*>cd-dec<*>-<*>d<*>-<*>cae-<*>eba<*>b<*>] Took <*>.<*> seconds to <*>,4
798,[instance b<*>cf<*>-<*>-<*>f-a<*>c<*>-b<*>db<*>e] <*>,13
799,[instance b<*>cf<*>-<*>-<*>f-a<*>c<*>-b<*>db<*>e] Took <*>.<*> seconds to <*>,4
800,[instance f<*>b<*>f-<*>df-<*>d<*>-<*>a<*>-<*>e<*>e<*>e<*>] <*>,13
801,[instance f<*>b<*>f-<*>df-<*>d<*>-<*>a<*>-<*>e<*>e<*>e<*>] Took <*>.<*> seconds to <*>,4
802,[instance <*>ef<*>b<*>-cdb<*>-<*>-aeb<*>-<*>cc<*>aefe<*>] <*>,13
803,[instance <*>ef<*>b<*>-cdb<*>-<*>-aeb<*>-<*>cc<*>aefe<*>] Took <*>.<*> seconds to <*>,4
804,[instance <*>e<*>d<*>-ee<*>-<*>b<*>-<*>-<*>a<*>a<*>] <*>,13
805,[instance <*>e<*>d<*>-ee<*>-<*>b<*>-<*>-<*>a<*>a<*>] Took <*>.<*> seconds to <*>,4
806,[instance ef<*>eb<*>f<*>-<*>b-<*>-<*>d<*>b-<*>ba<*>beb<*>] <*>,13
807,[instance ef<*>eb<*>f<*>-<*>b-<*>-<*>d<*>b-<*>ba<*>beb<*>] Took <*>.<*> seconds to <*>,4
808,[instance cdf<*>-b<*>-<*>ffd-<*>aaf-<*>d<*>d<*>b<*>b<*>] <*>,13
809,[instance cdf<*>-b<*>-<*>ffd-<*>aaf-<*>d<*>d<*>b<*>b<*>] Took <*>.<*> seconds to <*>,4
810,[instance <*>ebf<*>f<*>b-cff<*>-<*>d<*>-b<*>ae-bf<*>dff<*>c] <*>,13
811,[instance <*>ebf<*>f<*>b-cff<*>-<*>d<*>-b<*>ae-bf<*>dff<*>c] Took <*>.<*> seconds to <*>,4
812,[instance <*>e<*>-e<*>-<*>fc-<*>d<*>-<*>f<*>b<*>ce<*>a] <*>,13
813,[instance <*>e<*>-e<*>-<*>fc-<*>d<*>-<*>f<*>b<*>ce<*>a] Took <*>.<*> seconds to <*>,4
814,[instance f<*>ad<*>bce-be<*>-<*>ea<*>-a<*>-<*>f<*>f<*>f] <*>,13
815,[instance f<*>ad<*>bce-be<*>-<*>ea<*>-a<*>-<*>f<*>f<*>f] Took <*>.<*> seconds to <*>,4
816,[instance <*>c<*>c-<*>a<*>a-<*>-a<*>-<*>e<*>dd<*>ae<*>] <*>,13
817,[instance <*>c<*>c-<*>a<*>a-<*>-a<*>-<*>e<*>dd<*>ae<*>] Took <*>.<*> seconds to <*>,4
818,[instance b<*>faf-c<*>-<*>bc<*>-<*>-<*>f<*>bef<*>d<*>f<*>] <*>,13
819,[instance b<*>faf-c<*>-<*>bc<*>-<*>-<*>f<*>bef<*>d<*>f<*>] Took <*>.<*> seconds to <*>,4
820,[instance <*>d<*>-<*>b-<*>dd-b<*>c-<*>de<*>f<*>c] <*>,13
821,[instance <*>d<*>-<*>b-<*>dd-b<*>c-<*>de<*>f<*>c] Took <*>.<*> seconds to <*>,4
822,[instance e<*>bc<*>e-<*>-<*>-<*>c-<*>f<*>fbe<*>aa] <*>,13
823,[instance e<*>bc<*>e-<*>-<*>-<*>c-<*>f<*>fbe<*>aa] Took <*>.<*> seconds to <*>,4
824,[instance <*>f<*>a<*>-<*>-<*>-<*>e<*>c-a<*>f<*>d<*>ca<*>] <*>,13
825,[instance <*>f<*>a<*>-<*>-<*>-<*>e<*>c-a<*>f<*>d<*>ca<*>] Took <*>.<*> seconds to <*>,4
826,[instance cc<*>b<*>-<*>cf<*>-<*>dfc-a<*>f<*>-<*>bb<*>fd<*>e<*>] <*>,13
827,[instance cc<*>b<*>-<*>cf<*>-<*>dfc-a<*>f<*>-<*>bb<*>fd<*>e<*>] Took <*>.<*> seconds to <*>,4
828,[instance d<*>ae<*>b-<*>-<*>a<*>d-<*>a<*>-becdd<*>d<*>] <*>,13
829,[instance d<*>ae<*>b-<*>-<*>a<*>d-<*>a<*>-becdd<*>d<*>] Took <*>.<*> seconds to <*>,4
830,[instance <*>c-<*>ea<*>-<*>b-b<*>ed-<*>caf<*>a<*>ac] <*>,13
831,[instance <*>c-<*>ea<*>-<*>b-b<*>ed-<*>caf<*>a<*>ac] Took <*>.<*> seconds to <*>,4
832,[instance <*>da<*>c-<*>a<*>-<*>d<*>-a<*>f-<*>b<*>ff<*>bd<*>b<*>] <*>,13
833,[instance <*>da<*>c-<*>a<*>-<*>d<*>-a<*>f-<*>b<*>ff<*>bd<*>b<*>] Took <*>.<*> seconds to <*>,4
834,[instance b<*>fe<*>-cae<*>-<*>-b<*>a-<*>e<*>b<*>f<*>a] <*>,13
835,[instance b<*>fe<*>-cae<*>-<*>-b<*>a-<*>e<*>b<*>f<*>a] Took <*>.<*> seconds to <*>,4
836,[instance df<*>e<*>-<*>dd-<*>db<*>-b<*>a-<*>ec<*>b<*>c<*>] <*>,13
837,[instance df<*>e<*>-<*>dd-<*>db<*>-b<*>a-<*>ec<*>b<*>c<*>] Took <*>.<*> seconds to <*>,4
838,[instance b<*>ff<*>d<*>-a<*>a-<*>a<*>-afd<*>-<*>b<*>f<*>c<*>f<*>] <*>,13
839,[instance b<*>ff<*>d<*>-a<*>a-<*>a<*>-afd<*>-<*>b<*>f<*>c<*>f<*>] Took <*>.<*> seconds to <*>,4
840,[instance <*>a<*>a<*>e-<*>a<*>-<*>f<*>-<*>a-<*>a<*>daa<*>fe<*>] <*>,13
841,[instance <*>a<*>a<*>e-<*>a<*>-<*>f<*>-<*>a-<*>a<*>daa<*>fe<*>] Took <*>.<*> seconds to <*>,4
842,[instance d<*>b<*>e<*>-<*>f<*>-<*>cf<*>-<*>bf-<*>f<*>d<*>c<*>f] <*>,13
843,[instance d<*>b<*>e<*>-<*>f<*>-<*>cf<*>-<*>bf-<*>f<*>d<*>c<*>f] Took <*>.<*> seconds to <*>,4
844,[instance d<*>d<*>-d<*>d<*>-<*>-<*>aa-<*>dde<*>dac<*>] <*>,13
845,[instance d<*>d<*>-d<*>d<*>-<*>-<*>aa-<*>dde<*>dac<*>] Took <*>.<*> seconds to <*>,4
846,[instance ae<*>d<*>b-ee<*>f-<*>ade-<*>e<*>-<*>d<*>eb<*>d<*>c<*>a] <*>,13
847,[instance ae<*>d<*>b-ee<*>f-<*>ade-<*>e<*>-<*>d<*>eb<*>d<*>c<*>a] Took <*>.<*> seconds to <*>,4
848,[instance <*>fe<*>-d<*>cc-<*>b-<*>c-ec<*>e<*>d<*>] <*>,13
849,[instance <*>fe<*>-d<*>cc-<*>b-<*>c-ec<*>e<*>d<*>] Took <*>.<*> seconds to <*>,4
850,[instance b<*>c<*>d-cb<*>b-<*>b-<*>b-<*>a<*>c<*>] <*>,13
851,[instance b<*>c<*>d-cb<*>b-<*>b-<*>b-<*>a<*>c<*>] Took <*>.<*> seconds to <*>,4
852,[instance c<*>d<*>-<*>bda-<*>-<*>a<*>d-badf<*>a<*>c<*>] <*>,13
853,[instance c<*>d<*>-<*>bda-<*>-<*>a<*>d-badf<*>a<*>c<*>] Took <*>.<*> seconds to <*>,4
854,[instance <*>ed<*>d-<*>-<*>b-b<*>-<*>a<*>f<*>a] <*>,13
855,[instance <*>ed<*>d-<*>-<*>b-b<*>-<*>a<*>f<*>a] Took <*>.<*> seconds to <*>,4
856,[instance bf<*>d<*>b<*>-<*>a<*>-<*>-<*>-<*>f<*>edf<*>da] <*>,13
857,[instance bf<*>d<*>b<*>-<*>a<*>-<*>-<*>-<*>f<*>edf<*>da] Took <*>.<*> seconds to <*>,4
858,[instance d<*>e-af<*>-<*>cd<*>-b<*>ac-fcbe<*>e<*>ba] <*>,13
859,[instance d<*>e-af<*>-<*>cd<*>-b<*>ac-fcbe<*>e<*>ba] Took <*>.<*> seconds to <*>,4
860,[instance <*>b<*>cbf-<*>ba<*>-<*>c<*>-<*>c<*>-<*>c<*>e<*>d<*>e] <*>,13
861,[instance <*>b<*>cbf-<*>ba<*>-<*>c<*>-<*>c<*>-<*>c<*>e<*>d<*>e] Took <*>.<*> seconds to <*>,4
862,[instance a<*>e<*>-<*>-<*>e<*>f-<*>f-b<*>ea<*>a<*>e] <*>,13
863,[instance a<*>e<*>-<*>-<*>e<*>f-<*>f-b<*>ea<*>a<*>e] Took <*>.<*> seconds to <*>,4
864,[instance <*>e<*>-f<*>dc-<*>d<*>-<*>b-<*>dc<*>b<*>] <*>,13
865,[instance <*>e<*>-f<*>dc-<*>d<*>-<*>b-<*>dc<*>b<*>] Took <*>.<*> seconds to <*>,4
866,[instance e<*>bc<*>bb-f<*>f-<*>d-<*>b<*>-d<*>c<*>caa] <*>,13
867,[instance e<*>bc<*>bb-f<*>f-<*>d-<*>b<*>-d<*>c<*>caa] Took <*>.<*> seconds to <*>,4
868,[instance ac<*>eae<*>-ccb<*>-<*>bf-<*>f-<*>a<*>d<*>cf<*>f<*>] <*>,13
869,[instance ac<*>eae<*>-ccb<*>-<*>bf-<*>f-<*>a<*>d<*>cf<*>f<*>] Took <*>.<*> seconds to <*>,4
870,[instance dd<*>f<*>d<*>-<*>ec-<*>-<*>d<*>-fcc<*>bc<*>] <*>,13
871,[instance dd<*>f<*>d<*>-<*>ec-<*>-<*>d<*>-fcc<*>bc<*>] Took <*>.<*> seconds to <*>,4
872,[instance b<*>e<*>a-<*>d<*>-<*>c-b<*>-<*>aa<*>d<*>] <*>,13
873,[instance b<*>e<*>a-<*>d<*>-<*>c-b<*>-<*>aa<*>d<*>] Took <*>.<*> seconds to <*>,4
874,[instance ecb<*>c<*>b-d<*>f<*>-<*>fb-<*>ca<*>-<*>b<*>e<*>a<*>d<*>] <*>,13
875,[instance ecb<*>c<*>b-d<*>f<*>-<*>fb-<*>ca<*>-<*>b<*>e<*>a<*>d<*>] Took <*>.<*> seconds to <*>,4
876,[instance <*>d<*>-<*>cc-<*>d<*>-<*>b<*>-<*>e<*>c<*>] <*>,13
877,[instance <*>d<*>-<*>cc-<*>d<*>-<*>b<*>-<*>e<*>c<*>] Took <*>.<*> seconds to <*>,4
878,[instance ee<*>-b<*>-<*>a-<*>-cf<*>b<*>e<*>c] <*>,13
879,[instance ee<*>-b<*>-<*>a-<*>-cf<*>b<*>e<*>c] Took <*>.<*> seconds to <*>,4
880,[instance <*>-<*>feb-<*>edc-a<*>d<*>-<*>f<*>e<*>bc] <*>,13
881,[instance <*>-<*>feb-<*>edc-a<*>d<*>-<*>f<*>e<*>bc] Took <*>.<*> seconds to <*>,4
882,[instance ac<*>d<*>b<*>-<*>ee<*>-<*>da-b<*>c-<*>fd<*>d<*>f<*>] <*>,13
883,[instance ac<*>d<*>b<*>-<*>ee<*>-<*>da-b<*>c-<*>fd<*>d<*>f<*>] Took <*>.<*> seconds to <*>,4
884,[instance <*>c<*>c<*>-<*>-<*>b<*>a-<*>fb-fa<*>d] <*>,13
885,[instance <*>c<*>c<*>-<*>-<*>b<*>a-<*>fb-fa<*>d] Took <*>.<*> seconds to <*>,4
886,[instance b<*>-<*>a<*>-<*>ba<*>-<*>de-<*>bcb<*>] <*>,13
887,[instance b<*>-<*>a<*>-<*>ba<*>-<*>de-<*>bcb<*>] Took <*>.<*> seconds to <*>,4
888,[instance <*>c<*>-be<*>a-<*>e-bda<*>-<*>c<*>d<*>b<*>] <*>,13
889,[instance <*>c<*>-be<*>a-<*>e-bda<*>-<*>c<*>d<*>b<*>] Took <*>.<*> seconds to <*>,4
890,[instance <*>d<*>dfda-d<*>-<*>a<*>-acbe-ff<*>b<*>ce<*>] <*>,13
891,[instance <*>d<*>dfda-d<*>-<*>a<*>-acbe-ff<*>b<*>ce<*>] Took <*>.<*> seconds to <*>,4
892,[instance d<*>-<*>d<*>e-<*>b<*>-<*>-b<*>aa<*>c<*>] <*>,13
893,[instance d<*>-<*>d<*>e-<*>b<*>-<*>-b<*>aa<*>c<*>] Took <*>.<*> seconds to <*>,4
894,[instance <*>ca<*>b<*>-f<*>-<*>-<*>eb-<*>a<*>aaca<*>a<*>b] <*>,13
895,[instance <*>ca<*>b<*>-f<*>-<*>-<*>eb-<*>a<*>aaca<*>a<*>b] Took <*>.<*> seconds to <*>,4
896,[instance <*>d<*>cc-f<*>cd-<*>ec-<*>d<*>-<*>a<*>e<*>] <*>,13
897,[instance <*>d<*>cc-f<*>cd-<*>ec-<*>d<*>-<*>a<*>e<*>] Took <*>.<*> seconds to <*>,4
898,[instance aa<*>f<*>-<*>d<*>-<*>-b<*>f-<*>e<*>c<*>ab<*>] <*>,13
899,[instance aa<*>f<*>-<*>d<*>-<*>-b<*>f-<*>e<*>c<*>ab<*>] Took <*>.<*> seconds to <*>,4
900,[instance b<*>f<*>e-<*>a-<*>f<*>-b<*>-<*>aefdd<*>de] <*>,13
901,[instance b<*>f<*>e-<*>a-<*>f<*>-b<*>-<*>aefdd<*>de] Took <*>.<*> seconds to <*>,4
902,[instance <*>e-<*>a<*>e-<*>d<*>-b<*>b<*>-<*>e<*>d<*>a] <*>,13
